image,width,height,username,x,y,timestamp
f147ec_4249f0_txt_0m3NJI3xlN,1080,1920,4249f0,294.76343035697937,799.713134765625,0.4032537043094635
f147ec_4249f0_txt_0m3NJI3xlN,1080,1920,4249f0,192.9979795217514,802.9465484619141,0.44686469435691833
f147ec_4249f0_txt_0m3NJI3xlN,1080,1920,4249f0,191.01282835006714,896.3629531860352,0.4716162383556366
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,218.6038497686386,332.3251363635063,0.33988022804260254
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,179.49474582076073,296.7452282309532,0.3468748927116394
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,142.94828367233276,294.778316617012,0.3520640432834625
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,141.09447306394577,332.37749630212784,0.3891230523586273
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,145.8695963025093,353.7129406929016,0.39286354184150696
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,146.85556641221046,370.0409449338913,0.39519795775413513
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,155.4279919564724,383.31551921367645,0.41468867659568787
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,144.37895262241364,381.5661653280258,0.4144560396671295
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,147.53333973884583,380.37089788913727,0.42066189646720886
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,154.49919989705086,379.1563378572464,0.4272811710834503
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,148.05431166291237,367.6292120218277,0.4462088942527771
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,144.17157012224197,371.12791979312897,0.4389297664165497
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,142.6061788201332,381.87822103500366,0.4210178256034851
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,144.98808017373085,398.4263037443161,0.42634162306785583
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,142.08523365855217,392.0957132577896,0.44288578629493713
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,133.77834549546242,406.4546424150467,0.44993969798088074
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,138.27887225151062,430.65184128284454,0.46424704790115356
39b696_4249f0_txt_RhkJMzqT4R,449,666,4249f0,137.37898367643356,433.68911468982697,0.410982608795166
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,519.594075679779,978.6536407470703,0.28302478790283203
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,302.5155186653137,847.8434371948242,0.33506694436073303
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,145.35708725452423,834.5312690734863,0.3575612008571625
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,116.0230278968811,949.6052742004395,0.38942262530326843
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,103.46795618534088,999.4977951049805,0.3949635326862335
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,88.39705020189285,1009.3854904174805,0.3856717646121979
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,65.88599547743797,1029.6957778930664,0.41025352478027344
cf815f_4249f0_txt_-qaoaFv5CO,1080,1920,4249f0,68.45779001712799,1018.3229827880859,0.39927175641059875
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,676.0333251953125,325.4343271255493,0.25598782300949097
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,629.6457290649414,216.15221500396729,0.2637583017349243
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,625.7931900024414,130.9610366821289,0.2596592903137207
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,685.9883117675781,124.39885139465332,0.2788817584514618
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,704.8402404785156,133.61914157867432,0.28054121136665344
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,743.2656097412109,143.56712102890015,0.28808972239494324
912a36_4249f0_txt_9Fr-I_9bI1,1280,800,4249f0,755.2317810058594,136.7696762084961,0.3212662637233734
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,593.120457649231,323.2504685521126,0.29258736968040466
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,561.4086383581161,281.9321654140949,0.30642178654670715
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,541.7028555870056,259.17110830545425,0.3058752715587616
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,585.7219969034195,285.9248705506325,0.33956363797187805
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,619.2057595252991,313.3972278833389,0.3485850393772125
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,643.2803235054016,327.76282826066017,0.3545093834400177
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,665.4813610315323,338.3961073756218,0.38649657368659973
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,660.2220132350922,328.20786026120186,0.377227783203125
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,662.718045592308,338.5251563191414,0.3876757025718689
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,661.8068372011185,341.66407507658005,0.39436212182044983
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,661.1400079727173,342.4445309638977,0.41726717352867126
36602c_c20c91_txt_WhdM7A92AH,1186,667,c20c91,660.8704627752304,331.5169757306576,0.40938010811805725
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,549.289927482605,953.2486724853516,0.32499027252197266
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,506.9114649295807,806.2775230407715,0.36259809136390686
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,512.7579188346863,762.0133781433105,0.37559983134269714
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,551.1940813064575,828.5936737060547,0.4191225469112396
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,567.622332572937,869.8082542419434,0.43819060921669006
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,598.9510703086853,931.0569763183594,0.4364161789417267
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,597.7743315696716,937.9289245605469,0.46077069640159607
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,611.8258023262024,949.1119766235352,0.469076007604599
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,599.4775128364563,956.7316246032715,0.4624311327934265
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,597.1028566360474,946.8390655517578,0.4686392843723297
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,594.5913434028625,950.654468536377,0.4950728416442871
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,604.9111104011536,929.1943359375,0.4951213002204895
75361f_c20c91_txt_ejOxBHWsTx,1080,1920,c20c91,619.4944310188293,937.4260139465332,0.470655232667923
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,607.6778769493103,315.4398667216301,0.25042369961738586
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,619.6180503368378,270.6866591870785,0.24989093840122223
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,632.9563993215561,239.0606035888195,0.22800789773464203
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,688.6473280787468,260.99536579847336,0.26972514390945435
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,722.2974286079407,283.2430498301983,0.2786758542060852
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,747.211938560009,300.9026781618595,0.27596572041511536
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,772.4001830220222,309.9753436744213,0.3158704936504364
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,769.1251325011253,296.87753188610077,0.2972445785999298
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,760.3017402887344,308.09848859906197,0.3046737611293793
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,761.7517054080963,312.75641599297523,0.3165416419506073
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,767.3857262134552,316.6780169904232,0.33727774024009705
182715_c20c91_txt_1To6M2OIVO,1187,667,c20c91,773.024204313755,309.73147854208946,0.333010733127594
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,553.6602759361267,947.7549362182617,0.3302856981754303
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,538.8025331497192,802.4272727966309,0.36832407116889954
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,588.0599284172058,756.1695671081543,0.3687146008014679
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,665.2618432044983,835.9224700927734,0.4193870723247528
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,696.6785144805908,898.14697265625,0.44215232133865356
2a3bf3_c20c91_txt_wnsYst-K37,1080,1920,c20c91,735.4987263679504,956.7549133300781,0.44076162576675415
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,255.0683569908142,469.7141361236572,0.2656109035015106
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,188.53820085525513,415.75432777404785,0.288432776927948
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,136.4790827035904,414.88675117492676,0.280187726020813
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,135.8969897031784,467.0068645477295,0.3263905942440033
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,140.14969646930695,493.088321685791,0.3271796703338623
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,144.89817202091217,517.5904083251953,0.3200102746486664
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,145.3167736530304,527.9240226745605,0.342551589012146
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,145.6378823518753,526.0331726074219,0.33820798993110657
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,142.2172611951828,529.7342491149902,0.34625443816185
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,146.08574151992798,535.484561920166,0.3534889221191406
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,135.91057240962982,512.4131011962891,0.373823344707489
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,131.21377229690552,518.7520408630371,0.3637418746948242
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,126.99676036834717,530.7083129882812,0.34456923604011536
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,127.73228645324707,563.9230728149414,0.354392945766449
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,120.70672005414963,556.9648361206055,0.36997973918914795
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,106.0865780711174,575.7377815246582,0.37681299448013306
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,112.15083807706833,608.2896995544434,0.38347554206848145
c05cd5_c20c91_txt_cCPnmHZqzR,540,960,c20c91,113.62342715263367,614.0683937072754,0.3338199257850647
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,511.2589111328125,364.19178771972656,0.29724806547164917
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,463.5885314941406,299.6788558959961,0.32344087958335876
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,464.5410461425781,276.26209259033203,0.3288847804069519
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,493.4671325683594,300.57474517822266,0.36437496542930603
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,507.41534423828125,320.85816192626953,0.37019774317741394
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,522.98486328125,335.64759063720703,0.37286385893821716
92510f_c20c91_txt_XHtSbxh5Cs,1024,768,c20c91,534.10791015625,331.74634552001953,0.40970924496650696
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,568.9777474403381,339.02696031332016,0.27070295810699463
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,588.1169056296349,343.92501574754715,0.2725389301776886
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,593.6008744239807,369.5539530515671,0.27217549085617065
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,623.2550876140594,400.70436429977417,0.31068238615989685
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,651.0982652902603,422.58058536052704,0.3174845278263092
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,655.0040197372437,426.1089965701103,0.3143298625946045
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,680.5115631818771,436.3053738474846,0.34880757331848145
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,656.2741975784302,413.0541812181473,0.3342342674732208
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,651.2818500995636,414.4654900431633,0.3435080349445343
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,661.4731044769287,421.4110345840454,0.3476289212703705
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,656.3066447973251,416.47596603631973,0.3719296157360077
555c68_c20c91_txt_J5wT2Xoc4z,1186,667,c20c91,668.7183775901794,421.6079077720642,0.3586569130420685
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,519.4080054759979,1046.9413375854492,0.2452625334262848
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,463.47293972969055,934.7345924377441,0.2446708381175995
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,415.903115272522,869.8694229125977,0.23992842435836792
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,448.8605225086212,952.1878051757812,0.2760451138019562
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,465.8625304698944,1010.9446334838867,0.2898658215999603
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,477.71485805511475,1066.3309478759766,0.27753880620002747
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,493.3845376968384,1091.9464874267578,0.31040841341018677
d1ef30_c20c91_txt_kB_ZKx43TO,1080,1920,c20c91,492.93798208236694,1066.0681915283203,0.299809068441391
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,518.8083569705486,297.9384451508522,0.2862161695957184
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,448.5559895634651,272.46690303087234,0.3303285539150238
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,415.8733882009983,292.8970353603363,0.32856908440589905
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,411.72104164958,333.9184446334839,0.3788847327232361
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,416.11665070056915,357.91947531700134,0.3876630365848541
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,401.96126967668533,368.5855664014816,0.3889075815677643
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,425.0396713614464,375.53531551361084,0.4154868423938751
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,387.8870704770088,365.5554702281952,0.4060761630535126
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,390.0211274623871,354.71608006954193,0.4148366451263428
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,420.3988189995289,358.35817646980286,0.42138931155204773
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,398.9354074001312,338.7150721549988,0.44194599986076355
13bd83_f177ff_txt_DuEbEkN5Lo,1055,598,f177ff,402.4647730588913,350.0570367574692,0.4359343945980072
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,510.7624840736389,951.1901664733887,0.29931309819221497
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,284.11088705062866,654.7202110290527,0.39989274740219116
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,149.2903107404709,443.1716251373291,0.4632592499256134
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,127.52260744571686,444.79883193969727,0.49617910385131836
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,87.53723591566086,428.9548873901367,0.5058296322822571
b8a4ea_f177ff_txt_r_oKGlN0e_,1080,1920,f177ff,65.36520972847939,408.9199733734131,0.5223818421363831
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,449.0898438692093,338.4439648389816,0.2600478231906891
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,427.38541799783707,306.7863877415657,0.25936993956565857
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,382.3929778933525,281.54123586416245,0.22302304208278656
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,416.00607761740685,308.01196360588074,0.27665379643440247
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,456.31837379932404,343.7096915245056,0.2870509624481201
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,476.0435970425606,360.7345712184906,0.28811609745025635
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,502.4997496008873,387.529323220253,0.31988275051116943
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,495.83160722255707,370.6589033603668,0.30982691049575806
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,499.9288790822029,383.7248715162277,0.31773635745048523
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,506.9928619861603,396.4142371416092,0.3333915174007416
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,506.492489695549,396.5080404281616,0.35623300075531006
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,508.73822569847107,395.40959322452545,0.34604373574256897
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,513.1147014498711,400.3262668848038,0.3180076777935028
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,522.8864417076111,421.24936187267303,0.3346497416496277
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,529.5270935893059,409.6923841238022,0.35166725516319275
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,548.3873843550682,424.77851700782776,0.3451848328113556
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,579.2820076942444,439.55072844028473,0.38277384638786316
3e3ebf_f177ff_txt_5Q1ulhCnms,949,666,f177ff,613.1965695619583,445.21211206912994,0.30103251338005066
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,262.5417101383209,446.2825584411621,0.4236331582069397
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,227.50547289848328,358.36100578308105,0.44471338391304016
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,222.13557243347168,332.8933525085449,0.4687420427799225
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,241.8060028553009,366.6478157043457,0.4862842261791229
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,250.59390127658844,399.7400093078613,0.49969232082366943
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,260.0151336193085,421.40092849731445,0.5146664977073669
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,266.96859419345856,431.48486137390137,0.5502074956893921
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,271.09891176223755,433.8449192047119,0.5409647822380066
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,269.3719285726547,447.0948600769043,0.5587140321731567
efb9d2_aa5b0c_txt_pCl1SNvIX8,540,960,aa5b0c,263.0542320013046,450.74034690856934,0.5640326142311096
b3b08a_aa5b0c_txt_OgblIpbR3o,1080,1920,aa5b0c,526.029703617096,907.0563697814941,0.37126168608665466
b3b08a_aa5b0c_txt_OgblIpbR3o,1080,1920,aa5b0c,497.96480655670166,817.3254203796387,0.3880491256713867
b3b08a_aa5b0c_txt_OgblIpbR3o,1080,1920,aa5b0c,536.6372501850128,887.2772598266602,0.4220762252807617
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,276.5943396091461,463.4863758087158,0.3203231990337372
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,270.5287277698517,448.66207122802734,0.3363058567047119
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,270.208021402359,473.8030529022217,0.3404097557067871
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,280.30145287513733,528.823413848877,0.39742007851600647
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,291.7672526836395,558.2064056396484,0.40520045161247253
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,292.30212807655334,574.1030502319336,0.3941500186920166
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,307.6184642314911,584.8794364929199,0.4314020276069641
9aa231_aa5b0c_txt_qaP_fe6NkT,540,960,aa5b0c,298.0898094177246,566.8529891967773,0.4283492863178253
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,626.7416381835938,389.3200874328613,0.2761535048484802
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,572.7613830566406,336.29863262176514,0.29128268361091614
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,543.9788818359375,319.11351680755615,0.2893539369106293
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,564.7837829589844,351.2455701828003,0.3248988091945648
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,578.2030487060547,374.47876930236816,0.3382768929004669
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,594.1165924072266,401.0348320007324,0.3383809030056
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,611.2493515014648,403.2784938812256,0.3629666268825531
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,589.7961044311523,403.6651134490967,0.36031630635261536
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,580.6122207641602,398.6503601074219,0.3649596869945526
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,602.9189300537109,397.7555990219116,0.37026697397232056
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,585.1186752319336,386.220121383667,0.39493921399116516
5073f5_aa5b0c_txt_HhpfNAWhXe,1280,800,aa5b0c,593.0654907226562,385.13145446777344,0.38902097940444946
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,535.7278973460197,333.86325311660767,0.248101606965065
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,492.945445895195,284.22566851973534,0.2501668334007263
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,433.33654448390007,248.6167487204075,0.2339572161436081
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,444.82621908187866,271.44738230109215,0.27568840980529785
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,466.67286467552185,297.7231827378273,0.27680715918540955
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,476.562596231699,316.5332293510437,0.28328487277030945
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,506.09024277329445,329.3415174484253,0.3010251522064209
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,469.657768368721,321.6975750923157,0.3055902421474457
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,482.00221142172813,323.73479065299034,0.30734050273895264
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,506.32421293854713,328.75555896759033,0.31373289227485657
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,499.92995232343674,318.0286721587181,0.3371148407459259
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,498.7766042947769,315.16711726784706,0.32970818877220154
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,505.32948929071426,314.934162735939,0.304749995470047
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,519.679691284895,330.29437041282654,0.31030595302581787
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,528.4193243980408,315.19075003266335,0.332892507314682
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,532.5482733845711,320.41539284586906,0.32889068126678467
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,555.1076614260674,332.9119714796543,0.3589102029800415
af1e2d_12a222_txt_BykxfclNk0,1069,703,12a222,575.5873146653175,339.99662601947784,0.2860564589500427
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,619.7461318969727,400.75902938842773,0.26485636830329895
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,589.4034576416016,356.0839653015137,0.2670298218727112
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,557.8554534912109,328.24740409851074,0.2546343207359314
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,593.5596466064453,351.89995765686035,0.2877645194530487
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,620.2218246459961,378.2041549682617,0.29711782932281494
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,640.0554656982422,396.13358974456787,0.2959003746509552
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,658.9094543457031,410.79206466674805,0.3239081799983978
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,644.2159271240234,396.4549779891968,0.3123651444911957
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,643.529052734375,405.3853988647461,0.32490774989128113
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,653.3677673339844,410.0055694580078,0.33367040753364563
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,651.1270141601562,406.4145088195801,0.35477328300476074
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,656.7330932617188,405.626916885376,0.34500208497047424
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,668.8260650634766,406.4401626586914,0.32297512888908386
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,676.5543365478516,422.5296974182129,0.3312652111053467
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,687.3021697998047,407.238245010376,0.3493848741054535
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,710.2633666992188,416.2154197692871,0.34903714060783386
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,735.33203125,432.8786373138428,0.3741838335990906
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,761.8316650390625,438.94505500793457,0.3130068778991699
d48310_12a222_txt_JVSm7-SL9m,1280,800,12a222,754.705810546875,455.5201053619385,0.3763483464717865
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,516.764528632164,369.3519115447998,0.30783402919769287
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,433.67537891864777,331.39929473400116,0.32545509934425354
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,322.54229629039764,308.13933312892914,0.32128894329071045
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,309.6562829017639,346.1729973554611,0.35574644804000854
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,325.11178600788116,390.0495231151581,0.3664093315601349
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,314.64305341243744,404.22441363334656,0.37815284729003906
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,331.116406917572,434.4507396221161,0.3885352313518524
54f52f_12a222_txt_J2RZsvjAPN,1092,700,12a222,298.53165578842163,432.2833001613617,0.39194270968437195
